AUC score	Balanced accuracy score	Precision	Recall	species	antibiotic	MOA	case	R1	S1	Rn	Sn	distance	model
0.8446826171875	0.51765625	0.66	0.031875	extend_E_coli	amoxicillin_clavulanic_acid	CWSI	0	672	1263	107	0	1.8605962416005	LightGBM
0.83947265625	0.5153125	0.63	0.0315625	extend_E_coli	amoxicillin_clavulanic_acid	CWSI	0	672	1263	107	0	1.8605962416005	LightGBM
0.7637158203125	0.4990625	0.365833333333333	0.03125	extend_E_coli	amoxicillin_clavulanic_acid	CWSI	0	672	1263	107	0	1.8605962416005	LightGBM
0.861015625	0.514375	0.76	0.0321875	extend_E_coli	amoxicillin_clavulanic_acid	CWSI	0	672	1264	107	0	1.8605962416005	LightGBM
0.8779296875	0.5175	0.72	0.0340625	extend_E_coli	amoxicillin_clavulanic_acid	CWSI	0	672	1264	107	0	1.8605962416005	LightGBM
0.8007275390625	0.51296875	0.52	0.02	extend_E_coli	amoxicillin_clavulanic_acid	CWSI	0	672	1264	107	0	1.8605962416005	LightGBM
0.846533203125	0.51640625	0.62	0.0328125	extend_E_coli	amoxicillin_clavulanic_acid	CWSI	0	673	1264	107	0	1.8605962416005	LightGBM
0.8462158203125	0.518125	0.73	0.03625	extend_E_coli	amoxicillin_clavulanic_acid	CWSI	0	673	1264	107	0	1.8605962416005	LightGBM
0.909791883454735	0.516290322580645	0.62	0.03	extend_E_coli	amoxicillin_clavulanic_acid	CWSI	0	673	1264	108	0	1.8605962416005	LightGBM
0.804256559766764	0.489795918367347	0.494845360824742	0.979591836734694	extend_E_coli	amoxicillin_clavulanic_acid	CWSI	1	672	1263	0	261	1.8605962416005	LightGBM
0.756322365680966	0.5	0.5	1.0	extend_E_coli	amoxicillin_clavulanic_acid	CWSI	1	672	1263	0	261	1.8605962416005	LightGBM
0.773715118700541	0.5	0.5	1.0	extend_E_coli	amoxicillin_clavulanic_acid	CWSI	1	672	1263	0	261	1.8605962416005	LightGBM
