AUC score	Balanced accuracy score	Precision	Recall	species	antibiotic	MOA	fold	case	R1	S1	Rn	Sn
0.7806530502553080	0.7077868852459020	0.6557731917510830	0.869672131147541	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	14	1	545	891	0	201
0.7526337006181140	0.6511475409836070	0.6053025960981300	0.8800000000000000	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	15	1	545	891	0	201
0.7996138888888890	0.6163333333333330	0.5703333242831300	0.9271666666666670	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	16	1	546	891	0	201
0.77955	0.605	0.5693235676563350	0.8768333333333340	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	17	1	546	891	0	201
0.7736138888888890	0.6658333333333330	0.6134506779393130	0.9035000000000000	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	18	1	546	891	0	201
0.8170833333333330	0.6271666666666670	0.5854092849188140	0.8950000000000000	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	19	1	546	891	0	201
0.7236114358592840	0.6480412371134020	0.6256764566434730	0.741340206185567	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	20	0	589	894	95	0
0.788633223509406	0.6934536082474220	0.6519257804753160	0.8306185567010310	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	21	0	589	894	95	0
0.7227781910936340	0.6687113402061860	0.6401208752169670	0.7704123711340210	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	22	0	589	894	95	0
0.7409751301944950	0.6734536082474230	0.6408441970203610	0.7895876288659800	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	23	0	589	894	95	0
0.756054841109576	0.713298969072165	0.6793138943348840	0.8072164948453610	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	24	0	589	895	95	0
0.7171299913194450	0.6508854166666670	0.630645053483549	0.726875	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	25	0	590	895	95	0
0.7940531855955680	0.7340000000000000	0.68458609944452	0.8671578947368420	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	26	0	590	895	96	0
0.7475889196675900	0.6991052631578950	0.6659505070473610	0.7981052631578950	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	27	0	590	895	96	0
0.7966171745152350	0.6993684210526320	0.6727684460345010	0.7781052631578950	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	28	0	590	895	96	0
0.7237141274238230	0.6739473684210530	0.6513228491210140	0.748	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	29	0	590	895	96	0
0.7718572084481170	0.6029545454545460	0.5638929233437470	0.9050000000000000	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	30	1	589	894	0	197
0.8037878787878790	0.646060606060606	0.5961167943636260	0.9168181818181820	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	31	1	589	894	0	197
0.7599506427915520	0.6082575757575760	0.5706596683697400	0.8672727272727270	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	32	1	589	894	0	197
0.7331450872359960	0.6417424242424240	0.5990924877351170	0.8659090909090910	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	33	1	589	894	0	197
0.7837270431588610	0.6259848484848490	0.5780243570856770	0.9103030303030300	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	34	1	589	895	0	197
0.7405207100591720	0.5946153846153850	0.560702985471367	0.8780000000000000	Klebsiella pneumoniae	piperacillin_tazobactam	CWSI	35	1	590	895	0	197
